,10 chunks/story
13766,"[[6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13767,"[[8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 1, 0, 1, 0, 0, 1, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 4, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
13768,"[[5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 1, 0, 1, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
4466,"[[7, 4, 2, 0, 0, 0, 0, 2, 0, 0], [7, 3, 0, 0, 0, 0, 0, 1, 0, 0], [7, 4, 0, 1, 0, 0, 0, 0, 0, 0], [8, 3, 1, 1, 0, 0, 0, 0, 0, 0], [7, 1, 0, 2, 0, 0, 0, 0, 0, 0], [16, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 2, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 2, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13770,"[[6, 0, 0, 1, 1, 0, 0, 0, 0, 0], [9, 1, 0, 1, 0, 0, 0, 0, 0, 0], [11, 3, 0, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 1, 2, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [10, 1, 0, 0, 0, 1, 0, 0, 0, 0], [9, 0, 1, 1, 0, 0, 0, 0, 0, 0], [8, 1, 0, 3, 0, 0, 0, 0, 0, 0], [9, 1, 0, 1, 1, 0, 0, 0, 0, 0], [9, 0, 1, 0, 1, 0, 0, 0, 0, 0]]"
4467,"[[3, 2, 1, 2, 1, 0, 0, 0, 0, 0], [5, 2, 0, 1, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 1, 0, 0, 0, 1, 0], [2, 2, 1, 0, 2, 0, 0, 0, 0, 0], [3, 2, 0, 1, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13771,"[[9, 3, 1, 1, 0, 0, 0, 0, 0, 0], [4, 5, 2, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 6, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 0, 1, 0, 0, 0, 0], [9, 2, 0, 1, 0, 0, 0, 0, 0, 0], [5, 2, 2, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 3, 0, 0, 1, 0, 0, 0, 0, 0]]"
2065,"[[13, 2, 3, 1, 1, 0, 0, 1, 0, 1], [10, 2, 1, 0, 0, 0, 0, 0, 0, 1], [8, 0, 4, 1, 0, 1, 0, 0, 0, 0], [12, 0, 4, 1, 1, 1, 0, 0, 1, 2], [16, 1, 1, 0, 1, 2, 0, 0, 0, 1], [17, 0, 2, 0, 1, 1, 0, 0, 0, 1], [8, 0, 0, 1, 0, 0, 0, 0, 0, 1], [8, 1, 1, 3, 1, 0, 0, 0, 0, 1], [10, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2066,"[[3, 1, 0, 0, 0, 0, 0, 2, 0, 0], [4, 2, 1, 1, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 1, 0, 0], [3, 1, 0, 0, 0, 0, 0, 1, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 4, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2067,"[[9, 3, 2, 1, 0, 0, 0, 1, 0, 0], [10, 1, 1, 0, 0, 1, 0, 0, 0, 0], [8, 2, 1, 1, 0, 0, 0, 0, 0, 0], [10, 1, 0, 0, 0, 0, 0, 0, 0, 0], [9, 2, 0, 0, 0, 0, 0, 0, 2, 0], [11, 0, 2, 0, 0, 1, 0, 0, 1, 0], [9, 2, 1, 0, 0, 0, 0, 0, 0, 0], [10, 3, 3, 3, 0, 1, 0, 0, 0, 0], [6, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2068,"[[16, 2, 1, 2, 0, 0, 0, 1, 0, 0], [14, 1, 0, 0, 1, 0, 0, 0, 0, 0], [12, 0, 1, 0, 0, 0, 0, 0, 0, 0], [20, 0, 1, 1, 0, 0, 0, 0, 0, 0], [13, 1, 0, 2, 0, 1, 0, 0, 0, 0], [14, 1, 1, 0, 0, 1, 0, 0, 1, 0], [12, 2, 0, 2, 0, 0, 0, 0, 0, 0], [7, 2, 2, 1, 0, 1, 0, 0, 0, 0], [13, 1, 5, 2, 1, 0, 0, 0, 0, 0], [12, 0, 2, 1, 0, 0, 0, 0, 0, 0]]"
2069,"[[12, 2, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 2, 0, 1, 0, 0, 0, 0], [10, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 2, 0, 1, 0, 0, 0, 0, 0, 0], [13, 0, 0, 1, 1, 1, 0, 0, 0, 0], [10, 0, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 1, 0], [6, 1, 0, 0, 2, 4, 0, 0, 0, 0], [13, 0, 2, 1, 1, 1, 0, 0, 0, 0], [14, 0, 1, 3, 1, 0, 0, 0, 0, 0]]"
2070,"[[6, 7, 1, 0, 0, 0, 0, 0, 0, 0], [11, 0, 1, 0, 1, 0, 0, 1, 0, 0], [11, 0, 0, 0, 1, 0, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 1, 0, 0], [20, 0, 1, 1, 0, 0, 0, 1, 0, 0], [8, 0, 0, 0, 0, 0, 0, 1, 0, 0], [3, 1, 2, 0, 0, 0, 0, 1, 0, 0], [6, 2, 1, 0, 1, 0, 0, 1, 0, 0], [5, 1, 2, 1, 0, 0, 0, 1, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
2071,"[[5, 1, 1, 0, 1, 0, 0, 0, 0, 0], [10, 3, 0, 0, 0, 0, 0, 0, 0, 0], [12, 1, 0, 0, 2, 0, 0, 0, 0, 0], [16, 4, 0, 0, 1, 0, 1, 0, 0, 0], [7, 0, 1, 0, 3, 0, 0, 1, 0, 0], [11, 0, 0, 0, 1, 0, 1, 0, 0, 0], [13, 1, 0, 0, 0, 1, 1, 0, 0, 0], [8, 0, 0, 0, 1, 1, 1, 0, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
13896,"[[12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 0, 2, 1, 0, 0, 0, 0, 1, 0], [9, 0, 3, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 1, 0, 0, 0, 0, 0, 0], [11, 0, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 1, 2, 0, 0, 0, 0, 0, 0, 0], [1, 7, 2, 0, 0, 0, 0, 0, 0, 0]]"
2073,"[[3, 0, 2, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 2, 0, 1, 1, 0, 1, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 2, 2, 0, 1, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
2075,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 1, 0, 0, 0]]"
2078,"[[9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 1, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12005,"[[1, 5, 2, 0, 2, 0, 0, 0, 0, 0], [1, 5, 1, 1, 1, 0, 0, 0, 0, 0], [6, 3, 0, 2, 0, 0, 0, 0, 0, 0], [5, 4, 0, 0, 1, 0, 0, 1, 0, 0], [1, 6, 0, 1, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 3, 0, 0, 2, 0, 0], [6, 3, 2, 0, 1, 0, 0, 1, 0, 0], [4, 1, 0, 1, 1, 0, 0, 0, 0, 0], [2, 4, 3, 0, 3, 1, 0, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
2079,"[[15, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 3, 0, 1, 1, 0, 0, 0, 0, 0], [3, 5, 1, 1, 0, 3, 0, 0, 0, 0], [13, 3, 1, 2, 1, 1, 0, 0, 0, 0], [11, 5, 1, 0, 1, 1, 0, 0, 0, 0], [13, 2, 0, 0, 0, 1, 0, 0, 0, 0], [15, 1, 1, 0, 3, 2, 0, 0, 1, 0], [8, 3, 5, 2, 1, 1, 0, 0, 0, 0], [15, 1, 4, 0, 2, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
811,"[[12, 1, 1, 1, 0, 0, 0, 0, 0, 0], [16, 0, 0, 0, 1, 0, 0, 0, 0, 0], [11, 2, 2, 1, 1, 0, 1, 0, 0, 0], [9, 5, 7, 2, 1, 0, 2, 0, 0, 0], [16, 1, 0, 1, 0, 0, 0, 0, 0, 0], [14, 0, 0, 1, 0, 0, 3, 0, 0, 0], [13, 0, 1, 0, 1, 0, 3, 0, 0, 0], [22, 2, 3, 2, 2, 0, 1, 0, 0, 0], [14, 3, 4, 0, 4, 0, 2, 1, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
812,"[[6, 1, 0, 0, 2, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 1, 1, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 3, 0, 1, 0, 1, 0, 0, 0], [2, 1, 0, 0, 0, 0, 1, 1, 0, 0], [4, 0, 3, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
813,"[[5, 0, 0, 0, 0, 0, 0, 1, 0, 0], [8, 0, 1, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 1, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [2, 2, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
814,"[[5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 1, 0, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 1, 0, 0], [11, 0, 0, 1, 1, 2, 0, 0, 0, 0], [3, 1, 3, 2, 1, 0, 0, 0, 0, 0], [4, 3, 3, 0, 2, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [13, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
815,"[[11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 6, 0, 1, 2, 0, 0, 0, 0, 0], [14, 3, 0, 0, 1, 0, 0, 0, 0, 0], [13, 0, 0, 0, 1, 1, 0, 0, 0, 0], [12, 1, 1, 2, 1, 2, 0, 0, 0, 0], [15, 0, 1, 2, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 2, 0, 0, 0, 0, 0, 0], [15, 0, 0, 5, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12659,"[[6, 1, 0, 1, 1, 0, 0, 0, 0, 0], [8, 0, 1, 4, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [11, 0, 0, 1, 0, 3, 0, 0, 0, 0], [6, 1, 0, 3, 0, 0, 0, 0, 0, 0], [8, 0, 1, 1, 0, 2, 0, 0, 0, 0], [7, 3, 1, 3, 0, 0, 0, 0, 0, 0], [6, 3, 0, 2, 1, 0, 0, 1, 0, 0], [11, 1, 3, 0, 1, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
816,"[[12, 0, 1, 0, 0, 0, 0, 0, 0, 0], [16, 0, 1, 0, 0, 0, 4, 0, 0, 0], [15, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 3, 4, 0, 2, 0, 0, 0, 0, 0], [21, 0, 0, 0, 1, 0, 1, 0, 2, 0], [16, 0, 0, 0, 1, 1, 0, 0, 1, 0], [19, 0, 2, 0, 0, 2, 1, 0, 0, 0], [15, 2, 2, 0, 2, 0, 0, 0, 0, 0], [11, 1, 0, 0, 0, 3, 3, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
817,"[[21, 3, 0, 1, 0, 0, 2, 2, 0, 0], [20, 2, 0, 0, 1, 0, 0, 1, 0, 0], [15, 7, 1, 0, 3, 0, 1, 3, 0, 0], [15, 1, 1, 0, 2, 0, 2, 0, 0, 0], [25, 0, 0, 0, 0, 1, 1, 1, 0, 0], [28, 1, 0, 0, 1, 2, 0, 1, 3, 0], [32, 0, 1, 0, 0, 0, 3, 1, 0, 0], [19, 0, 1, 0, 0, 0, 1, 0, 0, 0], [18, 0, 1, 0, 0, 0, 0, 0, 0, 0], [17, 0, 3, 0, 0, 0, 0, 0, 0, 0]]"
818,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
819,"[[19, 2, 0, 0, 1, 0, 2, 0, 0, 0], [11, 5, 0, 0, 2, 0, 3, 1, 0, 0], [18, 4, 2, 0, 1, 0, 3, 0, 0, 0], [24, 1, 1, 0, 0, 0, 1, 0, 0, 0], [22, 0, 6, 0, 2, 0, 4, 0, 0, 0], [19, 5, 2, 0, 1, 0, 3, 0, 0, 0], [24, 0, 2, 3, 2, 0, 3, 0, 0, 0], [21, 3, 1, 0, 0, 1, 1, 0, 0, 0], [17, 1, 3, 0, 0, 0, 3, 1, 0, 0], [29, 1, 2, 0, 0, 1, 0, 0, 0, 0]]"
13733,"[[5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 1, 0, 0, 0, 0, 1, 0], [6, 0, 3, 0, 0, 0, 0, 2, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13734,"[[6, 3, 0, 1, 0, 0, 0, 0, 0, 0], [8, 1, 0, 0, 0, 0, 0, 0, 0, 0], [10, 1, 0, 0, 0, 1, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 1, 0, 0, 0, 0], [3, 2, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 2, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
822,"[[17, 5, 2, 0, 1, 0, 0, 0, 0, 0], [16, 2, 0, 0, 1, 0, 0, 0, 0, 0], [17, 2, 0, 0, 1, 0, 1, 0, 0, 0], [14, 9, 2, 1, 2, 0, 1, 0, 0, 0], [16, 1, 1, 0, 3, 0, 0, 0, 0, 0], [15, 2, 2, 0, 3, 0, 0, 0, 0, 0], [22, 0, 3, 0, 3, 0, 0, 0, 0, 0], [24, 2, 3, 0, 1, 0, 0, 0, 0, 0], [22, 2, 2, 0, 3, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
823,"[[15, 0, 0, 1, 0, 0, 0, 0, 0, 0], [19, 1, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 1, 1, 1, 0, 0, 0, 0, 0], [13, 2, 0, 2, 1, 0, 0, 0, 0, 0], [13, 0, 0, 2, 0, 0, 0, 0, 0, 0], [13, 2, 0, 2, 0, 0, 0, 0, 0, 0], [10, 4, 0, 0, 1, 1, 0, 0, 1, 0], [16, 0, 0, 0, 1, 0, 0, 0, 1, 0], [13, 2, 3, 0, 2, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
8695,"[[16, 2, 2, 0, 0, 0, 1, 0, 0, 2], [9, 0, 1, 0, 0, 0, 0, 0, 0, 1], [9, 0, 0, 0, 2, 0, 1, 0, 0, 2], [15, 0, 0, 0, 1, 0, 1, 0, 0, 0], [19, 0, 0, 0, 0, 3, 1, 0, 0, 0], [11, 1, 1, 2, 0, 0, 2, 0, 0, 0], [9, 2, 3, 2, 2, 0, 0, 0, 0, 0], [15, 0, 4, 0, 0, 0, 2, 0, 0, 0], [13, 0, 2, 0, 1, 0, 0, 0, 0, 0], [18, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
826,"[[6, 2, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 1, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 1, 1, 0, 0, 1, 0], [6, 0, 0, 0, 0, 1, 0, 0, 1, 0], [5, 0, 0, 2, 0, 2, 0, 0, 0, 0], [6, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7173,"[[6, 1, 0, 0, 0, 0, 0, 0, 0, 1], [7, 1, 0, 2, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 3, 1, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 3, 0, 0], [4, 4, 2, 0, 0, 0, 0, 1, 1, 0], [6, 0, 0, 2, 0, 0, 0, 0, 0, 0], [6, 0, 1, 2, 0, 0, 0, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13736,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 1, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 2, 0, 2, 0, 0, 0], [3, 0, 1, 0, 1, 0, 1, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0]]"
13737,"[[5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [6, 0, 2, 0, 0, 0, 3, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 1, 0, 0, 1], [8, 1, 0, 0, 0, 0, 1, 0, 0, 1], [5, 0, 0, 0, 0, 0, 0, 0, 0, 1], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 0, 0]]"
13738,"[[7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [5, 3, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 3, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 1, 0], [5, 2, 1, 2, 0, 1, 0, 0, 0, 0], [5, 0, 3, 0, 0, 0, 0, 0, 0, 0], [7, 2, 2, 0, 0, 0, 0, 0, 0, 0]]"
11745,"[[0, 3, 1, 0, 0, 0, 2, 0, 0, 0], [0, 3, 0, 0, 1, 0, 1, 0, 0, 0], [0, 3, 0, 0, 1, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 5, 0, 0, 3, 0, 0, 0, 0, 0], [1, 4, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0]]"
7178,"[[9, 0, 2, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 1, 0, 1, 0, 0, 0], [16, 0, 2, 0, 0, 0, 1, 0, 0, 0], [7, 0, 2, 0, 0, 0, 1, 0, 0, 0], [11, 0, 2, 1, 0, 0, 0, 0, 0, 0], [12, 1, 0, 1, 1, 0, 0, 0, 0, 0], [11, 1, 2, 0, 1, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
7181,"[[9, 2, 0, 1, 0, 0, 0, 0, 0, 0], [13, 1, 0, 0, 1, 0, 0, 0, 0, 0], [9, 1, 0, 2, 2, 0, 0, 0, 0, 0], [10, 0, 0, 0, 1, 1, 0, 0, 0, 0], [9, 0, 2, 0, 1, 2, 0, 0, 0, 0], [8, 0, 1, 0, 0, 1, 0, 0, 0, 0], [10, 1, 1, 0, 0, 0, 1, 0, 0, 0], [9, 0, 1, 1, 0, 0, 1, 0, 0, 0], [4, 4, 2, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7183,"[[10, 1, 2, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 3, 0, 0, 1, 0, 0, 0, 0, 0], [8, 4, 1, 0, 1, 0, 0, 0, 0, 0], [12, 1, 0, 0, 1, 0, 1, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 0, 0, 0, 0, 0], [9, 0, 2, 0, 0, 0, 0, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7184,"[[9, 2, 3, 0, 0, 1, 0, 0, 0, 0], [5, 1, 2, 3, 1, 1, 0, 0, 2, 0], [7, 0, 1, 1, 0, 0, 0, 0, 1, 0], [1, 2, 5, 1, 1, 0, 0, 0, 0, 0], [4, 3, 4, 1, 0, 1, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 0, 0, 1, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 0, 0, 2, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
