,10 chunks/story
13818,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 2, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 1, 0, 0, 0, 0, 0]]"
328,"[[6, 2, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 1, 0, 0, 0, 0], [10, 0, 2, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [12, 0, 2, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 1, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13820,"[[3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 2, 0], [3, 1, 0, 0, 0, 0, 0, 0, 1, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13821,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 4, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 1, 0], [5, 1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
329,"[[6, 2, 0, 0, 1, 0, 0, 0, 0, 0], [8, 1, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 1, 0], [10, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 2, 1, 0, 2, 1, 0, 0, 0], [10, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 0, 0, 0, 0, 0]]"
11804,"[[4, 2, 2, 1, 1, 0, 0, 0, 0, 0], [1, 3, 0, 1, 0, 2, 0, 0, 0, 0], [1, 2, 0, 1, 2, 0, 0, 0, 0, 0], [0, 6, 0, 0, 4, 0, 0, 0, 0, 0], [3, 3, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0, 0], [2, 0, 0, 1, 2, 0, 0, 0, 0, 0], [0, 0, 3, 0, 1, 2, 0, 0, 0, 0], [1, 1, 2, 1, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13823,"[[5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [8, 1, 0, 0, 1, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
6512,"[[5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 2, 0, 0, 0, 0, 0, 0], [6, 2, 1, 1, 0, 1, 0, 0, 0, 0], [6, 0, 1, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 1, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 1, 0, 0, 0, 2, 0, 0, 0, 0], [7, 0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6514,"[[6, 3, 2, 0, 0, 0, 0, 1, 0, 0], [11, 1, 3, 0, 2, 1, 0, 0, 0, 0], [13, 1, 3, 0, 2, 0, 0, 0, 0, 0], [7, 6, 1, 0, 1, 0, 0, 0, 0, 0], [13, 3, 3, 1, 1, 0, 0, 0, 1, 0], [13, 1, 1, 2, 0, 0, 0, 0, 1, 0], [10, 2, 0, 0, 0, 0, 0, 0, 0, 0], [18, 2, 2, 0, 0, 2, 0, 0, 0, 0], [16, 0, 1, 1, 3, 2, 0, 0, 0, 0], [10, 0, 3, 1, 0, 0, 0, 0, 0, 0]]"
13826,"[[7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 1, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13827,"[[7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 3, 0, 0, 0], [7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 1, 0, 0, 0, 1, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 4, 0, 1, 0, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 1, 0, 0, 0], [4, 0, 1, 0, 0, 0, 1, 0, 0, 0]]"
13621,"[[7, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6523,"[[9, 0, 2, 1, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 1, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 2, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 1, 2, 2, 0, 2, 0, 0, 0], [11, 0, 4, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 2, 0, 0, 0, 0, 0]]"
6526,"[[6, 2, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [8, 0, 1, 1, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 0, 0, 0, 0, 0], [11, 0, 3, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6531,"[[15, 6, 1, 0, 1, 0, 0, 0, 0, 0], [5, 5, 1, 0, 1, 0, 0, 0, 0, 0], [16, 1, 1, 3, 1, 0, 0, 0, 0, 0], [14, 3, 1, 1, 0, 0, 0, 0, 0, 0], [19, 0, 0, 1, 0, 0, 0, 0, 0, 0], [21, 1, 0, 0, 1, 1, 0, 0, 0, 0], [15, 0, 1, 1, 1, 1, 0, 0, 0, 0], [5, 3, 1, 1, 1, 0, 0, 0, 0, 0], [8, 3, 1, 0, 0, 0, 0, 0, 0, 0], [13, 0, 1, 0, 0, 0, 0, 1, 0, 0]]"
6534,"[[2, 2, 1, 0, 0, 0, 0, 0, 0, 0], [1, 3, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0, 0, 0, 0]]"
2044,"[[6, 2, 0, 2, 1, 0, 0, 0, 0, 0], [4, 0, 0, 2, 1, 0, 0, 1, 0, 0], [8, 0, 1, 1, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 3, 0, 0], [4, 0, 0, 0, 1, 0, 0, 3, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 1, 1, 2, 0, 3, 0, 0], [7, 1, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
13418,"[[6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 1, 0], [6, 0, 0, 0, 0, 0, 0, 1, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 2, 0, 0, 0, 0, 1, 0, 0]]"
13419,"[[6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 3, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 1, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2047,"[[9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 0, 4, 0, 0, 1, 0, 0, 0, 0], [6, 0, 3, 1, 0, 2, 0, 0, 0, 0], [12, 0, 2, 0, 0, 1, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 4, 2, 0, 1, 0, 0, 0, 0], [10, 1, 0, 0, 0, 0, 0, 0, 0, 0], [9, 2, 3, 2, 0, 1, 0, 0, 0, 0], [13, 0, 2, 1, 0, 0, 0, 0, 0, 0]]"
13421,"[[10, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 1, 0, 0, 0, 0, 1, 0, 1, 0], [6, 0, 3, 1, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 4, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 1, 1, 0, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13424,"[[5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
2056,"[[2, 0, 2, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 1, 0, 0]]"
13426,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13427,"[[11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [19, 0, 0, 1, 0, 1, 0, 0, 0, 0], [11, 0, 0, 0, 1, 0, 0, 0, 0, 0], [10, 0, 0, 5, 1, 0, 0, 0, 0, 0], [10, 0, 2, 0, 0, 2, 0, 0, 0, 0], [10, 0, 0, 0, 1, 1, 0, 0, 1, 0], [11, 0, 3, 0, 0, 1, 0, 0, 1, 0], [8, 0, 1, 1, 0, 0, 0, 0, 0, 0], [11, 1, 2, 1, 1, 1, 0, 0, 0, 0], [11, 6, 3, 0, 0, 0, 0, 0, 0, 0]]"
13428,"[[9, 0, 1, 0, 1, 0, 1, 1, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 1], [9, 0, 0, 0, 0, 0, 0, 0, 0, 1], [6, 1, 1, 0, 1, 0, 1, 0, 0, 1], [9, 0, 0, 0, 0, 0, 0, 0, 0, 1], [10, 0, 0, 0, 1, 0, 0, 0, 0, 1], [6, 0, 1, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13429,"[[10, 0, 2, 2, 1, 0, 0, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 1, 0, 0, 1, 0], [14, 0, 0, 0, 1, 0, 0, 0, 0, 0], [16, 0, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 1, 0, 1, 0, 0, 0, 0, 0], [6, 0, 2, 2, 0, 0, 0, 0, 0, 0], [13, 0, 3, 0, 0, 0, 0, 0, 0, 0], [14, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 0, 3, 0, 0, 0, 0, 0, 0, 0]]"
13430,"[[10, 1, 0, 0, 1, 0, 0, 0, 0, 0], [8, 3, 1, 0, 1, 0, 0, 0, 0, 0], [9, 2, 1, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 0, 1, 0, 0, 0, 0, 0, 0, 0], [11, 4, 0, 0, 0, 0, 2, 0, 0, 0], [13, 5, 3, 0, 0, 0, 2, 0, 0, 0], [17, 0, 2, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2059,"[[8, 0, 0, 0, 0, 0, 0, 1, 0, 0], [11, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 3, 0, 0, 0, 0, 0, 0], [6, 0, 0, 2, 0, 0, 0, 0, 0, 0], [5, 1, 0, 1, 1, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13431,"[[4, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 2, 0, 0, 0, 1, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 2, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 1, 0, 0, 1, 0, 0, 0], [2, 1, 0, 0, 1, 0, 1, 0, 0, 0], [3, 0, 0, 1, 0, 0, 2, 0, 0, 0], [5, 2, 0, 0, 1, 0, 1, 0, 0, 0], [5, 0, 2, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2060,"[[11, 0, 0, 0, 1, 0, 0, 0, 0, 0], [15, 4, 3, 0, 1, 0, 0, 0, 0, 0], [8, 5, 2, 0, 0, 0, 0, 0, 0, 0], [17, 0, 0, 0, 0, 0, 0, 0, 0, 0], [18, 0, 0, 0, 1, 0, 0, 0, 0, 0], [19, 0, 0, 0, 0, 0, 0, 0, 0, 0], [15, 4, 1, 0, 0, 0, 2, 0, 0, 0], [15, 5, 3, 0, 0, 0, 2, 0, 0, 0], [19, 0, 2, 0, 0, 0, 2, 1, 0, 0], [14, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2061,"[[13, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 2, 0, 0, 0, 0, 2, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 1, 0, 1, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 1, 0], [12, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2062,"[[4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 1, 0, 0, 0, 0, 0]]"
13432,"[[11, 0, 0, 0, 1, 0, 0, 0, 0, 0], [15, 4, 3, 0, 1, 0, 0, 0, 0, 0], [8, 5, 2, 0, 0, 0, 0, 0, 0, 0], [17, 0, 0, 0, 0, 0, 0, 0, 0, 0], [19, 0, 0, 0, 1, 0, 0, 0, 0, 0], [18, 0, 0, 0, 0, 0, 0, 0, 0, 0], [16, 4, 1, 0, 0, 0, 2, 0, 0, 0], [14, 5, 3, 0, 0, 0, 2, 0, 0, 0], [19, 0, 2, 0, 0, 0, 2, 1, 0, 0], [14, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6654,"[[7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 1, 0, 1, 0, 1, 1, 0, 0], [4, 2, 1, 0, 1, 0, 1, 0, 0, 0], [5, 1, 0, 0, 1, 0, 1, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 1, 0, 0, 0], [4, 0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6655,"[[14, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 2, 0, 0, 1, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 1, 3, 2, 0, 1, 0, 0, 0, 0], [11, 0, 3, 1, 0, 0, 0, 0, 0, 0], [10, 0, 1, 1, 0, 1, 0, 0, 1, 0], [5, 0, 1, 1, 0, 2, 0, 0, 0, 0], [6, 0, 2, 0, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13433,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 2, 0, 0, 0], [2, 3, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 1, 0, 0, 0], [4, 0, 3, 0, 0, 0, 0, 0, 0, 0]]"
13434,"[[10, 0, 1, 1, 0, 0, 0, 1, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 3, 2, 0, 1, 0, 0, 0, 0, 0], [4, 3, 1, 0, 0, 0, 0, 0, 0, 0], [3, 3, 1, 1, 0, 0, 0, 0, 0, 0], [8, 0, 1, 2, 0, 0, 0, 0, 0, 0], [6, 1, 0, 1, 3, 0, 0, 0, 0, 0], [11, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 1, 1, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13719,"[[4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 3, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 1, 0, 0], [3, 0, 0, 0, 0, 0, 0, 1, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
6658,"[[10, 4, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 2, 1, 0, 0, 0, 0, 0], [11, 1, 0, 1, 1, 0, 0, 2, 0, 0], [11, 1, 0, 1, 0, 1, 0, 1, 0, 0], [10, 1, 0, 1, 2, 1, 0, 0, 0, 0], [14, 4, 1, 1, 2, 2, 0, 1, 0, 0], [15, 0, 1, 0, 0, 1, 0, 0, 0, 0], [10, 2, 3, 0, 1, 3, 1, 0, 0, 0], [5, 4, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13720,"[[10, 2, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 4, 2, 1, 0, 0, 0, 0, 0], [6, 0, 2, 3, 0, 0, 0, 0, 0, 0], [13, 1, 1, 1, 1, 1, 0, 0, 0, 0], [6, 0, 4, 0, 1, 0, 0, 0, 0, 0], [9, 0, 1, 2, 1, 2, 0, 0, 0, 0], [3, 8, 2, 2, 0, 1, 0, 0, 0, 0], [6, 2, 3, 0, 1, 0, 0, 0, 0, 0], [13, 1, 2, 2, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6664,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 4, 0, 2, 1, 0, 0, 0, 0, 0], [6, 1, 0, 0, 1, 0, 0, 0, 1, 0], [12, 0, 0, 0, 0, 1, 0, 0, 0, 0], [12, 0, 0, 1, 0, 1, 0, 0, 0, 0], [6, 2, 0, 0, 0, 1, 1, 0, 1, 0], [6, 2, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 3, 0, 2, 0, 0, 0, 0], [10, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13722,"[[5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 2, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 2, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 2, 2, 0, 0, 0, 0, 0, 0, 0], [5, 3, 1, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 1, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
11007,"[[4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6665,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
