,10 chunks/story
7314,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 2, 0, 1, 1, 0, 0, 0, 1, 0], [7, 2, 0, 1, 1, 1, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 1, 0, 0], [6, 1, 1, 0, 1, 1, 0, 1, 0, 0], [5, 0, 1, 1, 0, 0, 0, 1, 0, 0], [8, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 0, 0, 0, 0, 0, 0, 0]]"
7315,"[[5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12887,"[[4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 1, 0, 0, 0, 0, 0, 0], [5, 2, 1, 0, 1, 0, 0, 0, 0, 0], [4, 3, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 2, 0, 0, 0, 0, 0], [2, 3, 1, 0, 0, 0, 0, 0, 0, 0], [1, 5, 1, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 2, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
12888,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 2, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12889,"[[8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 1, 0], [6, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 1, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 2, 1, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
12891,"[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 0, 0, 0, 1], [9, 0, 0, 0, 1, 0, 0, 0, 0, 1], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 1, 0, 0, 1, 0, 0, 0, 0], [1, 3, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 2, 0, 0]]"
12892,"[[4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
7324,"[[14, 3, 2, 0, 1, 0, 0, 0, 0, 0], [9, 5, 0, 2, 2, 0, 0, 0, 0, 0], [14, 6, 1, 1, 1, 1, 0, 0, 0, 0], [17, 0, 1, 0, 0, 2, 0, 0, 0, 0], [17, 0, 0, 0, 1, 3, 0, 0, 0, 0], [20, 0, 0, 0, 3, 2, 0, 0, 3, 0], [17, 0, 1, 0, 2, 1, 0, 0, 0, 0], [16, 0, 3, 4, 1, 0, 0, 0, 0, 0], [13, 2, 3, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12893,"[[1, 5, 1, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
12896,"[[5, 0, 0, 0, 0, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
14039,"[[7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 1, 1, 0, 1, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 1, 1, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 0, 0, 0, 1, 3, 0, 0, 0, 0], [11, 0, 2, 1, 0, 1, 0, 0, 0, 0], [5, 0, 2, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
13523,"[[5, 0, 1, 0, 1, 0, 0, 1, 0, 0], [5, 3, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 2, 1, 0, 0, 0, 1, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 1, 0, 0, 0, 0, 0, 0], [3, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
13524,"[[10, 1, 0, 1, 1, 0, 0, 1, 0, 0], [7, 2, 0, 0, 0, 0, 0, 1, 0, 0], [7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 1, 1, 2, 0, 0, 0, 0], [8, 0, 0, 2, 1, 1, 0, 0, 0, 0], [6, 0, 1, 0, 0, 3, 0, 0, 0, 0], [5, 1, 2, 2, 0, 1, 0, 0, 0, 0], [12, 0, 1, 1, 2, 0, 0, 0, 0, 0], [8, 4, 0, 0, 2, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 1, 0, 0]]"
3767,"[[6, 0, 0, 0, 0, 0, 1, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 1, 0, 0], [4, 4, 0, 0, 0, 0, 0, 3, 0, 0], [8, 2, 1, 0, 0, 0, 0, 2, 0, 0], [5, 0, 1, 0, 0, 0, 0, 1, 0, 0], [7, 1, 2, 1, 0, 0, 1, 0, 0, 0], [7, 1, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 1, 0, 0, 1, 0, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13526,"[[6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 1, 0, 0], [9, 2, 1, 0, 1, 1, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3770,"[[9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 4, 2, 1, 0, 0, 0, 0, 0, 0], [3, 4, 1, 2, 0, 1, 0, 0, 0, 0], [4, 1, 0, 2, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 2, 0, 0, 0, 0, 0, 0, 0]]"
14040,"[[5, 3, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 2, 1, 0, 0, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 1], [7, 3, 0, 0, 0, 1, 0, 0, 0, 2], [9, 3, 0, 1, 1, 1, 0, 0, 0, 0], [7, 5, 0, 0, 1, 0, 0, 0, 0, 1], [6, 3, 0, 0, 0, 0, 0, 0, 0, 0], [10, 5, 0, 0, 3, 2, 0, 0, 0, 2], [6, 0, 0, 0, 0, 0, 1, 0, 0, 0], [10, 5, 0, 0, 0, 0, 0, 0, 0, 0]]"
13527,"[[0, 0, 2, 1, 0, 0, 0, 1, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 2, 0, 0, 1, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 1, 1, 0, 0, 0, 0, 0, 0], [2, 1, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13528,"[[3, 0, 1, 0, 0, 0, 0, 1, 0, 0], [3, 0, 0, 0, 0, 0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [3, 1, 0, 0, 0, 1, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 1, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13529,"[[2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 3, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
3776,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 1, 0], [2, 2, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 1, 0, 0], [9, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 1, 0, 0], [5, 0, 4, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3777,"[[0, 3, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 1, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 2, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
8765,"[[1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 1, 0, 1], [3, 1, 0, 0, 0, 0, 1, 0, 0, 1], [3, 0, 1, 0, 0, 0, 0, 0, 0, 1], [1, 2, 3, 0, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 0, 0]]"
3780,"[[6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 1, 2, 0, 1, 1, 0, 0, 0, 0], [6, 3, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 2, 0, 0, 0, 1, 0], [9, 0, 0, 2, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 1, 0, 0, 0, 0, 0], [3, 1, 0, 1, 3, 0, 0, 0, 0, 0], [13, 0, 1, 1, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
3782,"[[12, 0, 1, 0, 0, 0, 0, 1, 0, 0], [7, 0, 1, 0, 0, 0, 1, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 2, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 0, 2, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [11, 0, 1, 2, 0, 0, 0, 0, 0, 0], [3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3783,"[[10, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 1, 0], [4, 0, 1, 0, 0, 3, 0, 0, 0, 0], [7, 0, 2, 2, 1, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 1, 1, 2, 1, 0, 0, 0, 0], [9, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 1, 2, 0, 0, 0, 0, 0], [11, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13532,"[[16, 1, 1, 1, 0, 0, 0, 1, 0, 0], [20, 1, 0, 3, 3, 0, 0, 0, 0, 0], [18, 2, 2, 1, 1, 0, 0, 1, 0, 0], [18, 0, 1, 0, 2, 2, 0, 0, 0, 0], [24, 0, 0, 1, 1, 0, 0, 0, 2, 0], [26, 2, 0, 0, 0, 1, 0, 0, 0, 0], [31, 0, 0, 1, 1, 0, 0, 0, 0, 0], [20, 1, 5, 4, 1, 1, 0, 0, 0, 0], [33, 1, 3, 3, 4, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3786,"[[16, 1, 1, 1, 0, 0, 0, 1, 0, 0], [20, 1, 0, 3, 3, 0, 0, 0, 0, 0], [18, 2, 2, 1, 1, 0, 0, 1, 0, 0], [18, 0, 1, 0, 2, 2, 0, 0, 0, 0], [24, 0, 0, 1, 1, 0, 0, 0, 2, 0], [26, 2, 0, 0, 0, 1, 0, 0, 0, 0], [31, 0, 0, 1, 1, 0, 0, 0, 0, 0], [20, 1, 5, 4, 1, 1, 0, 0, 0, 0], [33, 1, 3, 3, 4, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13534,"[[1, 5, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 2, 1, 0, 0, 0, 0, 0, 0], [1, 3, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 3, 1, 1, 0, 1, 0, 0, 0, 0], [6, 3, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
91,"[[15, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 3, 0, 0, 1, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 1, 0, 1, 0, 0, 0], [9, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 2, 0, 0, 0, 1, 0, 0, 0], [6, 0, 1, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13535,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 1, 1, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 1, 1, 0, 0, 0, 0, 0], [10, 1, 0, 0, 1, 1, 0, 0, 0, 0], [8, 0, 0, 2, 0, 0, 0, 0, 1, 0], [10, 1, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 2, 1, 0, 0, 0, 0, 0, 0], [5, 3, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
13536,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
94,"[[10, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 3, 0, 1, 0, 0, 0, 0, 0, 0], [11, 0, 0, 2, 0, 0, 0, 0, 0, 0], [3, 0, 0, 2, 0, 1, 0, 0, 0, 0], [10, 0, 0, 0, 1, 0, 0, 0, 1, 0], [10, 0, 0, 2, 0, 1, 0, 0, 0, 0], [10, 0, 0, 1, 0, 0, 0, 1, 0, 0], [12, 0, 1, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 2, 1, 0, 0, 0, 0, 1, 0, 0]]"
13537,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [7, 3, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 5, 0, 0, 0, 0], [6, 2, 0, 0, 0, 1, 0, 0, 1, 0], [9, 2, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
95,"[[8, 0, 0, 1, 0, 0, 0, 2, 0, 0], [8, 2, 1, 1, 0, 0, 0, 0, 0, 0], [8, 2, 3, 1, 1, 4, 0, 0, 0, 0], [8, 1, 0, 0, 0, 0, 0, 0, 0, 0], [11, 1, 0, 1, 0, 0, 0, 0, 1, 0], [11, 2, 2, 0, 0, 1, 0, 0, 0, 0], [8, 2, 0, 4, 0, 2, 0, 0, 0, 0], [19, 0, 3, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 1, 0, 2, 0, 0, 0, 0], [9, 3, 1, 0, 0, 0, 0, 1, 0, 0]]"
13095,"[[8, 0, 0, 1, 0, 0, 0, 1, 0, 0], [10, 2, 1, 0, 0, 2, 0, 0, 0, 0], [9, 0, 0, 0, 0, 1, 0, 0, 0, 0], [8, 0, 0, 0, 0, 1, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 1, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13096,"[[9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 1, 0, 0, 0, 0], [9, 0, 2, 1, 0, 0, 0, 0, 0, 0], [9, 0, 2, 0, 1, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13097,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 4, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 1, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 1]]"
97,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 2, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 1, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
104,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13099,"[[7, 0, 2, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 2, 0, 0, 0, 0, 0], [4, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 3, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 2, 0, 1, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 5, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
14102,"[[1, 5, 0, 0, 1, 1, 0, 0, 0, 0], [7, 2, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 3, 0, 0, 0, 0], [8, 1, 1, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 2, 1, 0, 0, 0, 0], [8, 1, 0, 0, 0, 0, 0, 0, 1, 0], [4, 0, 3, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 1, 0], [7, 0, 1, 0, 1, 3, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13100,"[[19, 2, 0, 0, 0, 0, 0, 1, 0, 0], [16, 7, 0, 0, 0, 0, 0, 3, 0, 0], [24, 1, 1, 0, 0, 0, 0, 0, 0, 0], [15, 1, 1, 0, 0, 0, 0, 0, 0, 0], [15, 0, 1, 0, 0, 2, 0, 0, 0, 0], [20, 0, 0, 0, 0, 1, 0, 0, 0, 0], [20, 0, 3, 1, 0, 1, 0, 0, 0, 0], [24, 0, 3, 0, 0, 1, 0, 0, 0, 0], [17, 1, 5, 0, 0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13102,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 2, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 1, 1, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 1, 0, 0, 0, 0, 0, 0]]"
13103,"[[5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 2, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
