,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
2461,85,11,7,0,4,1,4,0,0,0
2462,144,7,10,11,8,4,0,2,0,0
2463,46,5,3,0,0,1,4,0,0,6
2464,101,1,7,5,0,10,0,1,0,0
2465,45,5,3,0,0,1,4,0,0,6
2466,39,2,5,2,5,5,0,0,0,0
2467,33,8,4,2,0,0,0,0,1,0
2468,56,2,5,0,0,0,0,1,1,0
2469,79,5,7,11,3,3,1,0,0,0
2470,38,13,10,0,3,0,8,0,0,0
2471,39,9,13,2,0,0,2,1,0,0
2472,66,5,0,0,4,0,1,1,0,0
2473,30,5,7,1,0,2,0,1,0,0
2474,117,22,28,2,3,1,11,1,1,2
2475,118,10,9,6,9,6,0,0,0,0
2476,33,5,2,1,0,8,0,0,0,0
2477,136,8,5,1,8,3,4,0,0,0
2478,50,5,3,1,4,2,0,1,0,0
2479,50,5,6,1,0,7,1,5,0,0
2480,162,22,21,9,0,4,0,5,1,0
2481,149,18,13,11,6,9,0,10,0,0
2482,92,6,5,3,6,1,0,1,0,0
2483,84,11,6,1,1,2,5,1,1,0
2484,97,3,10,11,0,6,3,0,0,7
2485,50,13,6,2,4,3,5,1,1,0
2486,47,7,10,2,3,2,8,0,0,0
2487,110,14,6,1,0,8,5,1,1,0
2488,78,3,1,1,8,0,0,0,0,6
2489,64,1,3,1,0,4,0,2,2,0
2490,33,8,5,2,5,3,0,0,0,0
2491,67,5,2,3,0,2,0,0,0,0
2492,35,1,3,2,2,1,0,0,0,0
2493,71,4,9,3,3,2,0,0,0,0
2494,70,4,2,5,3,1,0,0,0,0
2495,34,9,4,1,0,1,0,0,0,0
2496,150,11,5,1,6,0,3,1,0,0
2497,46,4,4,3,0,0,1,0,0,0
2498,34,1,6,2,2,1,2,0,1,0
2499,127,13,12,5,14,4,8,2,2,0
2500,176,5,18,8,18,3,0,7,0,0
2501,135,3,9,10,8,10,0,0,0,0
2502,144,9,5,14,15,0,0,6,0,0
2503,200,22,28,19,18,12,0,1,2,0
2504,60,3,15,7,5,3,0,6,1,0
2505,27,11,4,4,3,0,0,0,0,0
2506,33,4,9,1,1,0,0,0,3,0
2507,36,9,4,6,0,4,0,0,0,0
2508,51,10,2,2,2,0,0,1,0,0
2509,45,4,4,10,3,3,1,3,0,0
2510,228,16,19,3,11,4,7,0,0,0
2511,113,17,12,10,7,6,0,2,2,0
2512,12,0,2,0,2,0,0,1,0,0
2513,40,8,1,4,5,1,0,0,0,0
2514,133,36,16,7,15,5,0,3,2,0
2515,146,8,6,1,7,0,0,4,2,0
2516,43,3,7,0,0,0,4,4,0,0
2517,72,13,7,0,6,0,1,4,0,1
2518,82,4,13,11,4,2,0,1,0,0
2519,32,4,2,3,2,1,0,3,0,0
2520,145,19,15,17,15,14,0,0,2,0
2521,132,35,14,5,6,4,0,10,0,0
2522,38,12,8,1,2,1,0,0,1,0
2523,106,35,19,6,16,2,0,1,1,4
2524,171,29,11,7,15,5,1,1,0,0
2525,49,22,15,3,5,3,0,0,0,0
2526,84,21,9,1,0,1,0,1,0,7
2527,44,4,1,0,0,1,0,1,2,0
2528,145,11,8,7,10,6,0,3,0,0
2529,71,10,0,0,0,1,0,0,0,0
2530,50,5,12,1,2,3,0,0,1,0
2531,110,16,5,2,4,1,6,3,0,0
2532,94,19,9,5,9,3,0,5,3,0
2533,87,22,9,1,0,1,0,1,0,7
2534,124,26,12,0,1,1,0,0,0,0
2535,143,25,12,22,3,9,0,8,0,0
2536,42,13,8,5,6,1,0,0,1,0
2537,36,8,1,3,4,3,0,0,3,0
2538,108,18,11,8,6,2,0,0,0,0
2539,16,2,2,4,0,0,1,0,0,0
2540,44,5,3,0,2,0,4,1,0,0
2541,44,1,6,7,6,1,0,7,0,0
2542,184,9,7,1,12,10,14,0,5,0
2543,58,3,4,0,8,0,4,0,0,0
2544,60,1,7,2,0,0,0,2,1,0
2545,116,15,16,0,6,0,7,3,0,0
2546,58,5,8,1,2,7,0,1,0,1
2547,32,7,4,0,1,1,2,2,0,0
2548,121,12,11,8,2,13,0,0,2,0
2549,26,1,6,0,7,1,0,0,1,0
2550,44,2,7,4,0,0,0,3,0,0
2551,86,4,5,2,2,0,4,0,0,0
2552,142,9,12,12,13,1,0,0,4,0
2553,38,4,2,1,5,2,0,1,1,0
2554,74,2,1,2,6,2,0,6,0,0
2555,299,16,35,7,20,11,0,2,1,0
2556,45,7,8,5,5,1,0,0,2,0
2557,44,6,6,4,0,1,0,3,1,6
2558,29,0,4,0,2,1,0,2,0,0
2559,86,8,8,10,4,5,0,2,0,0
2560,95,12,12,0,10,0,8,1,0,0
2561,128,24,12,5,11,2,0,1,1,0
2562,131,5,28,8,0,1,0,5,1,0
2563,38,7,3,4,2,3,0,1,0,4
2564,30,4,3,0,0,0,0,1,0,0
2565,99,7,4,5,0,0,0,5,2,0
2566,45,29,12,2,5,1,0,2,0,0
2567,78,3,12,6,2,1,0,1,0,0
2568,148,46,13,5,0,3,0,3,0,0
2569,179,14,24,8,10,6,0,1,2,0
2570,97,20,5,7,9,9,0,0,0,0
2571,81,5,2,5,4,2,0,9,0,0
2572,117,12,10,6,7,3,0,7,1,0
2573,45,9,1,1,4,3,0,0,1,0
2574,187,76,7,21,17,9,0,1,1,0
2575,135,29,17,5,6,2,4,0,1,0
2576,118,2,24,8,9,1,0,0,3,0
2577,55,3,0,4,6,3,0,1,1,0
2578,83,6,10,12,5,5,0,3,0,0
2579,240,27,23,3,0,5,5,10,1,0
2580,43,2,6,3,2,3,0,0,1,0
2581,68,5,16,2,5,2,0,2,0,0
2582,83,24,9,3,1,4,0,1,0,6
2583,119,2,18,4,8,0,0,1,0,0
2584,77,1,2,0,2,0,8,4,0,0
2585,98,7,7,7,5,0,0,3,2,0
2586,58,4,2,2,1,0,0,0,0,0
2587,21,11,3,3,2,2,0,0,0,0
2588,89,8,4,4,8,4,0,0,3,0
2589,26,2,3,2,0,1,0,0,0,0
2590,67,8,7,2,8,4,0,5,0,0
2591,37,1,4,3,0,0,0,1,0,0
2592,115,28,8,7,1,3,0,7,1,0
2593,154,3,11,12,2,10,0,1,2,0
2594,85,5,6,3,4,3,0,1,0,0
2595,167,5,10,14,5,8,0,0,2,0
2596,278,16,27,14,7,10,0,2,1,0
2597,91,13,6,5,8,1,0,2,0,0
2598,36,1,4,0,0,0,0,1,0,0
2599,61,6,14,2,6,0,1,1,0,2
2600,117,17,6,7,9,2,0,3,0,0
2601,94,20,11,4,1,0,11,0,0,0
2602,43,10,9,3,5,2,0,1,2,0
2603,46,11,3,3,3,1,0,3,1,0
2604,79,9,11,7,7,2,0,0,0,0
2605,78,22,8,3,0,3,0,8,2,0
2606,114,12,14,3,5,1,0,3,0,0
2607,91,6,10,6,9,4,0,3,0,0
2608,55,3,3,3,0,4,0,0,0,0
2609,165,4,13,1,0,1,1,16,0,0
2610,39,4,2,0,0,1,0,1,0,0
2611,55,7,5,1,2,2,0,0,1,0
2612,138,15,12,1,6,0,9,1,0,0
2613,75,17,6,2,7,3,3,0,0,4
2614,50,4,11,3,0,2,0,0,0,0
2615,63,3,5,3,1,1,0,0,1,0
2616,150,10,15,9,0,8,0,3,0,0
2617,52,6,4,0,1,0,0,1,0,2
2618,58,8,10,5,4,6,4,0,0,0
2619,34,5,7,2,1,1,1,0,0,0
2620,86,5,5,4,0,8,0,0,0,0
2621,85,8,11,0,4,0,6,0,0,0
2622,29,3,1,0,5,0,4,3,0,0
2623,31,7,3,3,2,2,0,1,0,0
2624,160,14,16,4,0,3,0,6,2,0
2625,58,0,6,3,2,2,1,0,0,0
2626,44,7,14,9,3,1,0,0,0,0
2627,61,7,6,3,4,1,4,1,0,0
2628,150,4,10,1,6,0,9,2,0,7
2629,169,26,25,13,4,6,0,1,1,0
2630,56,5,7,0,4,0,1,3,0,0
2631,30,1,3,0,3,0,2,0,0,0
2632,84,6,12,0,4,1,4,0,0,4
2633,34,2,1,0,0,1,0,0,0,0
2634,188,2,5,3,0,14,0,3,1,0
2635,163,22,10,0,2,0,12,0,0,1
2636,48,8,2,1,0,0,0,4,0,0
2637,192,1,17,10,0,3,0,5,2,0
2638,55,12,1,0,5,6,2,7,0,0
2639,44,6,6,1,3,1,0,2,0,0
2640,189,24,26,3,8,5,12,1,7,0
2641,61,2,7,1,0,3,0,0,2,0
2642,189,6,16,0,8,1,15,2,1,4
2643,156,16,9,1,1,1,3,8,0,0
2644,35,5,5,0,1,0,1,0,0,1
2645,108,7,10,6,8,0,0,0,0,0
2646,64,3,1,0,1,0,1,0,0,0
2647,84,7,3,1,1,2,0,0,0,0
2648,36,9,7,7,1,4,0,1,0,0
2649,68,9,5,4,5,3,0,2,0,0
2650,193,21,8,0,11,5,5,9,4,0
2651,88,18,5,9,7,0,3,0,1,0
2652,18,1,5,4,2,3,0,1,0,0
2653,69,15,4,7,0,3,1,3,1,0
2654,100,9,8,10,6,4,4,0,0,0
2655,131,11,12,3,6,4,0,0,0,3
2656,59,4,1,0,0,3,4,5,0,0
2657,57,30,11,5,2,0,11,2,0,0
2658,40,3,2,1,1,1,0,3,0,0
2659,88,22,7,6,2,6,0,3,0,0
2660,33,9,0,2,0,0,0,0,2,0
2661,336,28,29,9,18,8,0,9,0,0
2662,35,1,3,0,0,0,3,0,0,1
2663,55,6,8,6,2,1,3,0,0,0
2664,29,63,13,1,40,7,5,4,0,0
2665,29,63,13,1,40,7,5,4,0,0
2666,73,8,7,6,12,2,1,0,0,0
2667,57,11,4,0,8,0,7,1,0,1
2668,111,34,21,9,0,1,10,5,3,0
2669,102,6,4,1,4,2,0,2,0,0
2670,71,5,4,0,0,2,0,0,0,0
2671,128,19,6,7,14,5,0,0,0,0
2672,141,17,5,7,8,10,0,0,0,0
2673,50,9,3,0,1,1,2,0,0,0
2674,67,8,2,2,2,0,4,0,0,0
2675,183,32,27,0,17,2,9,2,0,5
2676,34,19,10,1,2,0,0,1,1,0
2677,39,3,3,3,3,2,0,0,0,0
2678,208,20,9,0,7,10,16,1,1,0
2679,50,6,5,3,1,0,0,1,0,1
2680,55,9,11,6,3,2,0,0,0,0
2681,192,17,20,6,10,3,0,0,1,0
2682,100,18,12,13,3,5,0,2,0,0
2683,28,1,3,2,2,2,0,0,0,0
2684,47,4,6,10,5,5,0,0,0,0
2685,32,1,10,4,2,6,0,0,0,0
2686,43,12,2,0,1,3,4,1,0,0
2687,91,22,6,0,1,2,5,0,0,0
2688,130,19,22,7,10,2,0,0,0,0
2689,42,2,4,1,0,0,0,0,1,0
2690,67,9,7,4,3,2,0,2,1,0
2691,92,11,5,0,6,2,6,0,0,0
2692,52,3,2,0,4,2,0,3,0,0
2693,40,1,1,6,0,1,0,1,0,0
2694,39,7,3,2,3,0,0,1,0,0
2695,111,30,8,3,6,2,2,0,5,0
2696,74,13,5,9,1,4,0,0,0,0
2697,70,4,1,1,2,2,0,0,1,0
2698,51,5,13,2,0,5,0,0,3,0
2699,22,5,7,0,4,0,1,2,0,0
2700,155,8,7,0,8,10,5,2,0,0
2701,116,4,7,0,11,5,6,2,0,1
2702,44,21,6,4,0,0,2,0,1,0
2703,71,12,3,9,6,0,0,1,0,0
2704,60,11,7,4,1,3,0,0,1,0
2705,43,12,8,0,0,0,2,0,0,0
2706,85,8,16,6,0,3,7,11,0,0
2707,43,4,10,5,0,3,0,0,0,0
2708,115,4,5,9,0,0,0,1,0,0
2709,33,1,4,0,2,1,4,2,0,0
2710,134,34,5,12,2,0,13,7,0,0
2711,140,13,13,8,9,7,0,6,0,0
2712,97,8,16,8,0,8,0,5,2,0
2713,31,3,7,0,3,0,0,0,1,0
2714,64,1,5,5,0,2,0,0,2,0
2715,40,4,3,0,2,0,4,0,0,0
2716,129,17,9,16,7,5,0,0,3,0
2717,58,11,6,6,0,3,0,2,1,0
2718,126,16,19,4,5,3,0,1,0,0
2719,120,8,12,16,1,0,9,0,0,0
2720,58,26,4,3,3,1,0,3,1,0
2721,82,7,7,2,4,5,0,2,1,0
2722,95,5,6,3,3,0,0,3,1,0
2723,67,10,8,6,3,2,0,0,0,0
2724,46,13,3,0,0,0,6,0,0,0
2725,74,6,6,4,0,0,5,0,0,0
2726,84,8,6,2,5,7,0,0,1,0
2727,80,5,9,5,4,6,0,0,2,0
2728,108,16,18,5,6,6,0,2,0,0
2729,132,11,7,1,11,0,7,0,0,0
2730,49,3,7,2,0,3,0,0,0,0
2731,75,9,11,5,6,5,0,5,0,0
2732,89,8,13,7,0,5,0,0,0,0
2733,38,6,2,2,5,0,2,0,0,0
2734,87,10,7,1,4,0,9,0,0,1
2735,82,6,18,7,0,1,0,10,0,0
2736,47,4,7,1,0,0,0,1,0,0
2737,58,4,2,4,4,0,0,3,0,0
2738,46,11,6,5,4,4,0,0,0,0
2739,143,10,8,6,7,8,2,0,3,0
2740,129,19,13,5,3,3,16,0,0,0
2741,74,11,3,4,2,2,0,3,0,0
2742,89,9,6,0,0,0,2,0,0,0
2743,139,12,4,8,18,8,0,0,0,0
2744,25,0,2,1,0,0,0,0,0,0
2745,223,6,1,16,0,0,2,1,0,0
2746,212,13,11,0,5,7,18,0,0,0
2747,125,22,10,9,0,3,0,11,0,0
2748,74,14,6,2,4,4,0,0,0,0
2749,148,9,11,1,6,4,8,3,0,0
2750,84,17,13,0,7,1,6,6,0,0
2751,102,4,12,0,6,0,7,1,0,0
2752,145,15,26,13,12,0,10,5,1,6
2753,65,8,15,4,2,1,7,3,0,0
2754,22,40,20,6,29,0,11,3,0,0
2755,48,12,8,3,2,0,0,0,0,0
2756,23,40,19,6,29,0,11,3,0,0
2757,85,10,13,4,10,2,20,0,0,0
2758,103,30,9,6,8,6,0,0,0,0
2759,207,5,18,8,9,7,0,0,0,0
2760,104,1,6,2,3,2,0,3,1,0
2761,163,28,13,4,12,2,0,10,0,0
2762,81,16,5,2,8,4,0,6,0,0
2763,33,2,12,2,0,0,4,0,0,0
2764,87,12,5,0,9,0,7,1,0,0
2765,21,2,2,0,3,1,0,1,0,0
2766,85,6,1,8,3,0,0,2,0,0
2767,33,5,8,0,0,0,4,2,0,0
2768,101,2,8,6,6,7,0,0,2,0
2769,33,13,4,1,1,0,1,0,0,0
2770,29,8,12,5,0,0,0,1,0,0
2771,21,3,6,0,1,2,0,0,0,0
2772,132,23,10,8,8,0,0,2,0,0
2773,139,8,12,13,3,10,0,1,1,0
2774,75,9,1,0,6,1,2,0,0,4
2775,48,2,7,1,1,1,0,2,0,0
2776,94,30,19,5,5,0,10,2,1,5
2777,149,10,16,13,10,3,0,1,2,0
2778,58,15,2,5,1,3,0,1,0,0
2779,30,4,6,3,2,0,0,0,0,0
2780,24,10,9,1,0,0,0,1,0,0
2781,123,4,2,5,0,3,0,8,0,0
2782,69,1,4,3,3,2,0,0,0,0
2783,50,2,4,8,5,4,0,0,0,0
2784,41,5,2,3,3,0,0,0,0,0
2785,8,0,8,0,1,0,0,0,0,0
2786,97,4,6,5,11,0,0,2,0,0
2787,71,2,16,0,0,2,0,4,0,0
2788,17,16,9,0,0,0,0,0,0,0
2789,116,10,8,0,6,1,1,4,0,0
2790,51,1,1,1,0,0,0,1,0,0
2791,58,4,4,1,0,2,0,2,0,0
2792,45,17,5,0,1,0,4,1,0,0
2793,55,4,2,4,1,0,0,0,1,0
2794,41,6,4,2,6,2,0,0,0,0
2795,133,63,21,9,15,5,0,0,3,0
2796,60,5,7,1,0,0,4,0,0,0
2797,66,6,12,1,4,0,0,2,0,0
2798,121,18,8,3,10,3,0,3,1,0
2799,128,22,11,6,9,6,0,3,1,0
2800,78,8,6,0,3,1,7,0,1,0
2801,51,4,7,10,4,5,0,0,0,0
2802,52,6,7,0,9,0,3,0,0,0
2803,57,2,3,2,3,0,0,0,0,0
2804,56,5,3,6,1,5,0,0,1,0
2805,38,6,2,3,2,1,0,0,0,1
2806,72,9,3,4,7,1,0,0,0,0
2807,59,15,7,4,1,2,0,1,1,0
2808,110,28,15,2,9,0,20,7,0,0
2809,153,16,13,0,11,0,5,4,0,0
2810,125,7,7,3,4,0,1,1,0,0
2811,34,6,9,0,1,1,0,1,0,0
2812,84,13,5,0,0,1,3,3,0,0
2813,105,3,9,3,2,0,3,1,4,0
2814,100,10,5,7,11,9,0,9,1,0
2815,96,9,10,7,8,3,0,1,2,0
2816,41,16,5,1,2,4,0,0,0,1
2817,74,15,11,8,4,2,0,2,0,0
2818,69,5,14,1,2,1,0,3,1,0
2819,69,5,14,1,2,1,0,3,1,0
2820,39,7,4,5,3,0,0,0,0,0
2821,81,7,9,5,4,6,0,1,0,0
2822,67,5,16,11,8,4,0,2,0,0
2823,78,12,4,11,0,3,0,2,2,0
2824,73,10,10,0,5,0,8,0,0,0
2825,89,3,13,15,7,10,0,0,0,0
2826,177,1,3,0,2,3,12,0,2,0
2827,136,11,17,0,5,0,4,2,0,1
2828,59,3,14,2,1,4,5,0,0,0
2829,75,4,7,11,2,4,0,2,0,0
2830,97,13,3,4,7,5,3,0,2,0
2831,21,2,3,2,2,2,0,0,0,0
2832,74,6,23,10,5,1,0,0,2,4
2833,42,10,3,0,2,1,0,0,0,0
2834,75,1,2,6,7,0,0,1,3,0
2835,92,6,12,2,7,3,1,2,0,0
2836,93,30,9,4,7,3,6,0,3,0
2837,133,15,19,10,4,3,0,1,2,0
2838,14,8,4,0,0,0,0,4,0,0
2839,55,12,4,5,2,0,0,1,0,0
2840,67,1,0,1,0,4,0,0,0,0
2841,97,13,16,0,8,1,9,0,2,0
2842,90,13,8,8,3,8,0,0,2,0
2843,100,2,11,4,0,1,1,1,0,0
2844,48,7,6,4,1,0,0,1,0,0
2845,38,0,2,0,0,0,0,1,0,0
2846,74,21,13,2,3,3,0,0,2,0
2847,77,8,3,9,0,1,0,1,1,0
2848,49,26,6,6,4,1,0,0,1,0
2849,214,7,12,8,0,14,0,12,1,0
2850,102,10,11,7,6,2,0,0,0,0
2851,103,8,6,13,4,8,0,1,0,0
2852,163,25,4,14,14,16,0,12,0,0
2853,134,25,16,1,9,0,11,1,0,0
2854,63,4,5,4,3,0,3,0,0,7
2855,4,1,7,4,1,0,0,9,0,6
2856,92,28,7,3,8,2,0,2,0,0
2857,62,17,4,13,6,6,0,0,1,6
2858,56,5,8,5,4,1,0,1,2,0
2859,107,31,9,3,0,4,1,1,0,0
2860,51,11,6,3,7,0,0,1,0,0
2861,154,34,23,8,12,1,0,2,0,0
2862,39,1,4,5,3,2,0,1,0,0
2863,76,5,9,0,3,1,4,0,0,0
2864,33,26,3,0,0,1,0,1,0,0
2865,53,1,5,0,2,5,2,1,0,0
2866,136,11,3,8,0,0,6,0,0,0
2867,118,9,12,13,1,0,0,0,0,0
2868,101,4,8,5,3,2,0,2,1,0
2869,49,7,3,2,3,0,0,2,0,8
2870,83,3,4,9,1,1,0,0,0,0
2871,67,8,8,1,0,1,0,1,0,0
2872,113,12,10,3,0,1,0,5,0,0
2873,35,4,1,1,0,0,0,1,0,0
2874,152,10,9,7,2,5,3,3,1,0
2875,90,6,5,1,3,3,9,6,2,0
2876,119,3,4,0,0,0,3,0,0,0
2877,17,10,8,3,3,0,0,1,0,0
2878,36,9,4,2,2,1,0,0,1,0
2879,218,37,26,8,18,4,4,1,2,0
2880,73,13,6,6,9,4,0,0,0,5
2881,69,8,6,3,8,0,0,2,0,0
2882,35,13,6,0,2,0,0,1,0,3
2883,62,8,4,4,6,0,7,1,0,0
2884,36,0,1,6,0,1,0,0,0,0
2885,100,8,10,9,7,3,5,0,0,9
2886,107,8,11,2,0,3,5,7,0,0
2887,98,10,12,7,6,6,0,1,0,0
2888,49,10,3,5,4,6,0,1,3,0
2889,69,36,18,12,1,6,0,0,1,0
2890,113,14,15,3,3,5,3,2,0,0
2891,43,2,9,3,1,0,0,2,0,0
2892,147,9,11,1,7,2,1,0,0,0
2893,119,23,7,2,1,4,0,1,0,0
2894,55,12,3,0,7,1,3,0,0,0
2895,83,1,7,2,0,2,0,2,0,0
2896,144,5,9,6,0,2,0,4,0,0
2897,111,8,18,12,9,4,0,2,0,0
2898,95,11,7,0,4,0,8,3,0,0
2899,89,12,22,0,5,1,9,2,0,1
2900,52,3,2,0,1,1,4,0,1,0
2901,58,4,10,2,4,0,0,2,0,0
2902,12,0,0,1,0,1,0,1,0,0
2903,49,7,2,3,3,2,0,0,3,0
2904,78,1,12,6,3,1,0,0,1,0
2905,85,10,6,6,1,2,0,0,1,0
2906,90,16,4,3,2,3,0,0,1,0
2907,96,30,13,9,9,3,0,0,1,0
2908,119,13,13,4,9,4,9,1,0,0
2909,130,12,7,4,9,0,0,1,0,7
2910,51,5,4,2,2,2,0,0,1,0
2911,68,7,11,0,1,1,0,3,1,0
2912,88,21,13,1,9,1,7,0,0,0
2913,60,12,3,0,0,0,3,2,1,0
2914,127,12,8,10,6,7,0,5,1,2
2915,99,9,13,3,3,4,0,0,1,0
2916,36,8,2,5,0,5,0,1,0,0
2917,45,14,3,2,6,5,0,2,0,0
2918,63,5,4,7,1,3,0,0,1,0
2919,59,2,2,4,3,2,1,1,0,0
2920,74,12,8,4,5,2,0,6,0,0
2921,107,17,11,9,7,3,0,0,1,0
2922,39,5,2,2,2,0,0,0,0,0
2923,60,1,5,3,1,2,0,1,0,0
2924,40,6,3,2,4,0,2,0,0,2
2925,114,26,6,5,9,2,4,0,0,0
2926,42,2,2,3,1,6,0,0,0,0
2927,71,5,5,2,3,1,3,0,0,0
2928,125,7,12,7,8,19,0,1,1,0
2929,88,14,19,4,6,0,2,0,0,0
2930,71,4,9,1,1,0,5,1,1,0
2931,57,5,4,4,1,1,0,2,1,0
2932,168,21,1,0,0,1,4,9,0,0
2933,88,13,6,2,12,1,10,3,0,0
2934,150,15,14,8,9,8,0,5,0,0
2935,152,18,11,16,5,9,0,5,0,0
2936,239,6,26,3,5,10,14,0,0,0
2937,31,2,1,2,1,0,0,0,0,0
2938,23,2,4,0,0,0,0,2,0,0
2939,57,3,9,0,2,0,3,0,0,0
2940,56,3,11,6,4,5,0,1,0,2
2941,26,6,6,2,2,1,0,1,0,0
2942,67,13,5,4,2,1,4,0,2,0
2943,42,27,6,4,6,7,0,0,0,0
2944,107,11,9,6,5,0,0,0,0,0
2945,42,2,5,0,0,0,0,5,0,0
2946,64,7,2,1,2,0,0,2,0,0
2947,31,2,3,4,0,0,4,0,0,0
2948,92,17,9,0,4,0,5,7,0,0
2949,62,2,3,6,4,2,0,0,0,0
2950,27,1,3,0,1,0,1,0,0,0
2951,59,5,3,0,2,0,0,0,0,0
2952,37,5,4,2,1,0,0,0,0,2
2953,147,19,23,6,9,16,0,0,7,0
2954,37,3,6,1,1,0,0,2,0,0
2955,109,5,14,8,1,7,0,0,0,0
2956,92,9,8,1,1,1,0,2,0,0
2957,111,12,8,13,7,0,2,0,0,0
2958,64,8,2,4,3,0,0,0,2,0
2959,124,15,6,2,11,15,8,3,0,0
2960,37,1,7,4,1,1,0,0,0,0
2961,97,6,9,2,5,7,0,0,0,0
2962,47,7,10,2,4,1,0,3,0,0
2963,48,16,4,2,0,1,5,0,1,0
2964,53,0,10,4,2,4,0,0,0,0
2965,49,8,8,1,0,6,2,1,1,1
2966,64,1,6,0,5,0,4,1,0,0
2967,91,17,17,7,0,4,0,0,0,0
2968,130,4,17,0,9,0,13,12,0,0
2969,54,5,7,4,3,0,3,0,0,0
2970,77,3,8,0,0,0,7,0,0,0
2971,43,9,10,0,6,0,1,6,0,0
2972,82,6,11,8,0,2,0,7,0,0
2973,64,16,7,0,2,2,7,0,0,1
2974,57,22,10,9,1,0,0,1,0,0
2975,154,7,9,3,0,0,5,6,2,0
2976,111,6,7,6,2,1,3,1,0,0
2977,84,26,13,0,12,3,4,8,1,0
2978,89,7,5,2,2,0,0,1,0,0
2979,107,10,6,5,3,2,0,1,1,7
2980,66,17,7,1,0,1,3,7,2,0
2981,33,2,6,7,0,0,0,0,0,0
2982,74,15,17,5,6,1,1,0,0,0
2983,62,1,1,0,2,2,0,3,1,0
2984,62,19,6,9,0,2,0,3,3,0
2985,68,6,7,6,6,7,0,0,2,0
2986,85,3,7,7,0,5,0,1,3,0
2987,154,8,7,3,5,7,0,0,1,0
2988,69,1,3,3,2,1,0,0,0,0
2989,66,8,6,6,5,5,0,1,0,10
2990,39,2,2,4,4,0,0,0,1,0
2991,45,7,0,4,0,0,0,1,0,0
2992,54,11,5,3,4,4,0,1,1,0
2993,26,3,4,0,1,0,3,0,0,0
2994,75,2,6,4,4,0,0,0,0,0
2995,41,0,4,2,0,4,0,1,2,0
2996,31,8,1,1,2,0,3,0,0,0
2997,87,0,7,5,1,4,0,0,2,0
2998,37,10,8,1,0,0,4,0,0,0
2999,57,1,6,1,0,6,0,0,0,0
3000,47,4,5,0,0,0,0,1,1,0
3001,80,15,8,0,2,0,5,0,0,0
3002,126,13,9,14,6,2,0,1,0,0
3003,31,1,1,0,2,0,2,0,0,0
3004,32,3,4,4,1,0,0,1,0,0
3005,37,14,1,0,2,1,0,0,0,0
3006,88,12,11,3,3,0,0,0,0,0
3007,76,6,11,0,5,0,8,0,0,0
3008,201,11,17,5,9,7,0,0,5,0
3009,148,26,12,5,10,0,0,4,0,0
3010,88,5,5,2,4,5,0,0,0,0
3011,191,30,9,8,2,4,0,1,0,7
3012,93,23,8,3,9,4,0,2,5,0
3013,87,19,6,12,8,3,0,0,1,0
3014,41,1,5,4,0,3,0,1,1,0
3015,171,19,12,7,10,1,0,6,1,0
3016,44,8,2,3,0,3,0,0,0,2
3017,27,1,4,0,3,0,0,1,0,0
3018,122,11,8,15,11,2,0,2,1,0
3019,64,1,7,2,5,3,0,1,0,0
3020,45,13,8,1,0,0,0,1,0,0
3021,57,12,1,5,1,1,3,0,0,0
3022,44,13,2,6,0,0,0,0,0,0
3023,58,14,8,0,6,0,4,1,0,0
3024,79,7,11,0,6,1,2,1,0,0
3025,100,16,5,8,10,3,0,2,2,0
3026,138,7,9,5,9,15,0,4,0,0
3027,123,17,18,13,8,6,0,0,2,0
3028,35,6,2,2,2,0,2,1,0,0
3029,41,7,0,1,2,0,0,0,0,0
3030,67,3,0,0,1,0,0,0,0,8
3031,71,6,5,1,2,1,0,1,0,0
3032,54,7,5,4,2,0,1,2,0,0
3033,70,13,2,3,0,1,2,0,1,0
3034,72,3,6,4,2,1,0,1,2,0
3035,53,4,3,8,0,3,0,1,6,0
3036,45,4,5,5,1,2,0,0,1,2
3037,87,4,14,2,7,3,1,2,0,2
3038,58,3,3,2,0,2,2,0,2,0
3039,67,8,22,5,0,0,0,3,0,0
3040,54,10,2,4,0,3,0,0,1,0
3041,231,40,26,22,0,18,0,0,1,0
3042,63,4,3,1,0,0,0,2,0,0
3043,59,1,1,0,2,0,1,1,0,0
3044,120,8,8,0,6,0,7,0,0,0
3045,85,10,14,5,3,5,0,1,0,0
3046,40,14,3,1,0,0,0,0,0,0
3047,37,3,7,2,2,1,0,2,1,0
3048,51,10,4,3,0,1,0,2,0,0
3049,52,3,1,4,3,4,0,0,0,0
3050,43,11,7,0,4,1,6,0,0,0
3051,94,10,4,7,2,1,0,4,0,0
3052,153,21,6,11,13,4,0,2,0,0
3053,31,3,2,4,0,1,0,0,0,0
3054,57,3,2,0,1,0,9,0,0,0
3055,69,10,22,2,18,6,0,2,0,0
3056,42,9,4,5,3,0,0,0,0,4
3057,105,10,6,3,7,0,10,0,0,0
3058,51,1,1,1,1,2,0,1,0,0
3059,40,7,3,0,7,2,2,0,1,0
3060,75,9,6,10,8,6,0,0,1,0
3061,30,11,4,5,1,0,0,2,0,0
3062,71,6,3,1,2,0,8,3,0,3
3063,62,13,9,2,7,1,0,1,0,0
3064,57,2,4,3,2,0,0,0,1,2
3065,39,1,1,4,1,0,0,1,0,0
3066,95,13,5,8,1,6,0,2,1,0
